Wavelength,EWT_0.001,EWT_0.011,EWT_0.021,EWT_0.031,EWT_0.041
866,0.16912440601858753,0.1688830124577487,0.1686421656713659,0.16840186399730642,0.16816210578022456
867,0.16912423480731203,0.16888113341633856,0.1686385865614497,0.168396592545014,0.16815514967638073
868,0.16912416217230858,0.16888033625728732,0.16863706818763285,0.16839435625050256,0.16815219874011814
869,0.16912412066661459,0.16887988074051277,0.16863620055520132,0.1683930783891049,0.16815051252776067
870,0.169123918326588,0.16887766012418173,0.16863197094863303,0.16838684903537043,0.16814229262717276
871,0.1691234980831458,0.1688730482230615,0.16862318691953515,0.16837391231642648,0.1681252225654573
872,0.16912332168515806,0.16887111242293812,0.1686195000127696,0.1683684825591526,0.16811805817467282
873,0.1691107737015863,0.16885717856721874,0.16860418684556264,0.16835179660985,0.16810000594157626
874,0.1691104312984994,0.16885342115925342,0.16859703078818788,0.16834125817971238,0.1680861013369528
875,0.1691101926545746,0.1688508024382857,0.16859204351831153,0.16833391383287455,0.1680764113292416
876,0.16910996438697318,0.16884829763510492,0.1685872733055032,0.1683268892816767,0.16806714345649904
877,0.16909721550160822,0.16883219758524332,0.16856783862994834,0.16830413643708447,0.16804108881786475
878,0.1690970183712135,0.1688300345649657,0.16856371952890892,0.1682980710151569,0.16803308678597126
879,0.16908433832680153,0.16881472816478013,0.16854579997422756,0.1682775514404747,0.16800998025940375
880,0.16908385071299345,0.16880937810860933,0.16853561228740205,0.16826255080731606,0.16799019123762704
881,0.16908360171956965,0.16880664626886968,0.1685304104414851,0.1682548917285512,0.16798008763294928
882,0.16908339422549445,0.1688043697893755,0.1685260757646401,0.16824850958582913,0.1679716686995846
883,0.16907056518572897,0.16878746726253155,0.16850512120703476,0.16822352434005436,0.16794267399522605
884,0.16907023839923205,0.16878388221724547,0.1684982953029773,0.1682134748837598,0.16792941820034532
885,0.16907004129040126,0.16878171986743032,0.16849417830327734,0.16820741376785303,0.16792142344485936
886,0.16906988567842413,0.1687800127802233,0.1684909281531775,0.1682026289213098,0.16791511222273384
887,0.1690695900162939,0.1687767693900508,0.16848475314222694,0.16819353830830178,0.16790312193842602
888,0.1690566898061292,0.16875912492231834,0.16846239066294336,0.1681664839173928,0.16787140159069694
889,0.16905646158749782,0.1687566215550833,0.16845762489240104,0.1681594684170163,0.1678621489626194
890,0.1690562437428968,0.16875423203226178,0.1684530759474681,0.1681527722365018,0.1678533176639457
891,0.1690557613742946,0.16874894113715963,0.1684430039776864,0.16813794648620983,0.16783376527074195
892,0.1690430337656671,0.16873322862332588,0.16842432379583208,0.16811631577336694,0.16780920106448327
893,0.16904289373023912,0.16873169272241414,0.16842140015737758,0.16811201247770552,0.1678035261446784
894,0.16903032828399636,0.16871779709241888,0.1684061821012533,0.16809547970754166,0.1677856863273493
895,0.1690300222953829,0.1687144411380133,0.16839979414315276,0.16808607760144306,0.16777328782330148
896,0.16902955034856698,0.1687092652126781,0.16838994228390228,0.16807157768471004,0.16775416755855108
897,0.16902933771387177,0.1687069332847204,0.1683855038330886,0.16806504540405034,0.16774555406421854
898,0.16901668032971148,0.16869206779484766,0.1683684436090499,0.16804580373592146,0.16772414416119713
899,0.16901620840806597,0.16868689258500533,0.16835859394630323,0.16803130827776164,0.1677050313886221
900,0.169015964669134,0.1686842197731057,0.16835350711601058,0.16802382238981453,0.16769516131062118
901,0.16901570018709403,0.16868131956388915,0.16834798763995826,0.16801570000388527,0.16768445226916665
902,0.16900272270722505,0.16866298271194208,0.16832432526115715,0.1679867457284677,0.16765023951401328
903,0.16900233896929384,0.16865877512788655,0.16831631832565633,0.1679749637784087,0.16763470672970457
904,0.16898971032722784,0.1686443017634996,0.16830001212719092,0.16795683655702812,0.16761477022008947
905,0.16898957032161424,0.1686427667035218,0.16829709106538082,0.16795253848684727,0.16760910407638935
906,0.16898920734495426,0.16863878702164675,0.16828951831684172,0.16794139615483333,0.1675944154899461
907,0.16898852806338588,0.16863133973166314,0.1682753479116558,0.16792054722821634,0.16756693233861011
908,0.1689756208426613,0.16861385090563955,0.1682533083285242,0.16789398752727913,0.1675358829519688
909,0.16897537195894335,0.16861112251011862,0.16824811729509245,0.16788635061436769,0.1675258168034907
910,0.16897512307580695,0.16860839418464538,0.1682429265157889,0.16787871425270415,0.16751575161486304
911,0.1689745942010732,0.1686025967255838,0.16823189695347796,0.16786248881424093,0.1674943662754729
912,0.16896125808010734,0.1685804457592298,0.16820099330785931,0.16782289421463123,0.1674461420100256
913,0.1689605944332501,0.1685731719545564,0.16818715694030884,0.16780254253461116,0.1674193219263868
914,0.16894774711293228,0.16855641764977083,0.16816652413307293,0.16777805949815508,0.16739101672698026
915,0.16894739456939242,0.16855255397351182,0.16815917519391235,0.16776725097429926,0.1673767741067166
916,0.16894655469095457,0.1685433498990312,0.16814166947973513,0.1677415057064464,0.16734285090510098
917,0.1689450356683788,0.16852670504852457,0.16811001525281388,0.16769495765335773,0.167281523683143
918,0.1689315055559417,0.16850250959401925,0.16807523910005262,0.167649684770879,0.16722583737063726
919,0.16893089383924617,0.16849580798546737,0.16806249690772793,0.1676309509016216,0.1672011603339375
920,0.16893028212606392,0.16848910679968102,0.16804975624780083,0.16761222035344592,0.16717648907489313
921,0.16892886690479483,0.16847360482912324,0.16802028584766407,0.16756889884465434,0.167119432789639
922,0.16891398545739117,0.16843465300372956,0.1679574743595065,0.16748243655497236,0.16700952672513839
923,0.16891234746036454,0.16841671743661427,0.16792339007637513,0.1674323510438484,0.16694358612294163
924,0.16889866504132497,0.16839093976105426,0.16788563077072563,0.16738272266204113,0.166882200158477
925,0.16889710490897913,0.16837386129258622,0.16785318382531733,0.1673350556450757,0.16681946003834905
926,0.16889554998253528,0.16835684229640688,0.16782085457307996,0.16728756841369138,0.1667569655862612
927,0.16888183809550458,0.168330785886036,0.1677825795663064,0.16723719944712254,0.16669462602193233
928,0.16887940222815342,0.16830413288879578,0.16773196487818873,0.16716287580105393,0.16659684347891573
929,0.16886273285575007,0.1682457709411218,0.16763237571406792,0.16702251956202907,0.166416175158957
930,0.16886003814647013,0.16821630438878038,0.16757645330447007,0.16694045353669223,0.1663082740679585
931,0.16884574926457113,0.16818403035207982,0.16752641381186203,0.16687286559308812,0.16622335202363256
932,0.1688433656885058,0.16815797664488466,0.16747698844270167,0.1668003632538844,0.16612806368598454
933,0.16882845153439188,0.1681189162986026,0.16741409704488966,0.1667139518175391,0.16601843916083517
934,0.16882658629132213,0.16809853693224483,0.16737545263991827,0.166657288096404,0.16594399853778474
935,0.16881125421192897,0.16805496096063205,0.16730402496215235,0.1665583954348299,0.16581802224163597
936,0.16880648797147188,0.16800291576149048,0.16720539080986133,0.16641385223262187,0.16562823996647671
937,0.16878996126426044,0.16794636257834028,0.1671094277484249,0.16627908636476568,0.16545526901338323
938,0.16878721582075742,0.1679164054300879,0.1670526952389684,0.16619600782327298,0.1653462668887539
939,0.16877244706809727,0.16787909248280392,0.16699320987966168,0.1661147156885457,0.16524352759004857
940,0.16876799264551337,0.16783051436966082,0.16690126346610834,0.16598014340330128,0.16506705916484501
941,0.168760482703704,0.16774865984748086,0.1667464191770995,0.16575363941711194,0.16477020134452902
942,0.1687434843011637,0.1676871324093616,0.1666412232249141,0.16560561881643623,0.16458018368807847
943,0.1687405843059565,0.16765555262930948,0.16658153758089833,0.16551838973036892,0.1644659623565477
944,0.1687238935696369,0.1675974459374427,0.16648287046355445,0.16538000002494274,0.16428867064232794
945,0.1687187156423856,0.16754110375924125,0.1663764653106644,0.165224609449422,0.1640853490788144
946,0.1687135897423998,0.1674853545663733,0.1662712303726841,0.16507100073879027,0.16388445367514154
947,0.16869684478282035,0.16742675849614022,0.1661717592507624,0.16493160785404584,0.16370607017667618
948,0.1686930137900807,0.1673851266270653,0.1660932363739321,0.1648170819385257,0.16355640791723627
949,0.1686722800216115,0.16728328963631156,0.1659123374796608,0.16455911108770999,0.1632233052184343
950,0.16865804617985944,0.16712885793490367,0.16562152523163834,0.16413563170526582,0.16267077156606508
951,0.16864888576812917,0.167029579542645,0.1654347750995744,0.16386397848556183,0.1623167090165219
952,0.16863011871557687,0.16694933532240896,0.1652949447136684,0.16366639488777335,0.16206314922170797
953,0.16862163269123304,0.16685749514374834,0.1651224268789274,0.1634157901615253,0.16173696588404224
954,0.16859960422974601,0.16674212533186183,0.16491686484724769,0.16312307910069188,0.161360047259585
955,0.16859117175785743,0.16665101763088516,0.16474600639666145,0.162875291291609,0.1610380526894041
956,0.1685836710405523,0.16657003718100563,0.16459425149806964,0.16265536802255087,0.1607524722197953
957,0.16856402172856733,0.16648060638027268,0.16443769979141237,0.16243425499044542,0.16046926096813555
958,0.16855802221100277,0.1664159171856988,0.16431662894887678,0.1622590201978392,0.16024199376464993
959,0.16854090477570366,0.16635389555999458,0.16421151097173586,0.16211254128948183,0.16005582034988405
960,0.1685351129735119,0.16629150704368004,0.16409485853856967,0.1619438621016056,0.1598372605585894
961,0.1685146836235519,0.16619392609003672,0.16392340005320571,0.16170166200271927,0.15952732348484244
962,0.1685109092321003,0.16615331686592014,0.16384755836030443,0.16159212092701938,0.15938555036446655
963,0.1684972502665167,0.16612866641191049,0.1638123982380147,0.16154691195922427,0.15933073345589263
964,0.16849569927296046,0.1661119849299299,0.1637812547600664,0.16150194563055587,0.1592725555925869
965,0.1684812094835678,0.16607844159414084,0.16372950449878199,0.1614327976798743,0.15918678374985065
966,0.1684670261783005,0.16604823502781677,0.16368399160244296,0.1613726635083132,0.15911268315236304
967,0.16846583724771413,0.16603545356252702,0.16366014010456523,0.16133824108664668,0.15906816675611085
968,0.16845247733134655,0.16601413990665076,0.16363123140278313,0.16130207995553084,0.1590250805851425
969,0.1684518053689654,0.1660069172213925,0.16361775529852177,0.1612826343345298,0.1589999366595792
970,0.16843849336388594,0.1659861577386298,0.16358988605763972,0.1612479778353014,0.15895880099102433
971,0.1684252292236212,0.1659659512891801,0.16356305293445614,0.1612148194122622,0.1589196051405628
972,0.16842455733655182,0.1659587308506108,0.1635495836619386,0.16119538740077266,0.15889448359167146
973,0.1684111860436095,0.16593741205684837,0.16352068091259228,0.1611592477173781,0.15885143835773452
974,0.16841010075478435,0.16592575082750985,0.16349893099237367,0.16112787406553822,0.1588108848439369
975,0.16839724247728344,0.16590998336143367,0.16348038745724755,0.16110668152298335,0.1587871646235487
976,0.16838484540359994,0.16589920923849322,0.1634711600254929,0.16109892806950243,0.15878081578917327
977,0.1683850004297062,0.1659008748747125,0.16347426651691496,0.1611034088593885,0.15878660734629554
978,0.1683728061227823,0.16589231759847117,0.16346917723628637,0.1611016263291155,0.15878797768951147
979,0.16837363289725432,0.16590120137355593,0.16348574722383175,0.16112552868422017,0.1588188745988201
980,0.16836210634604554,0.1658998585858359,0.16349412000515284,0.16114317020391317,0.15884535824325188
981,0.16835042079051815,0.1658968462004955,0.16349938338512662,0.16115633001626545,0.15886605226036188
982,0.1683387829169878,0.16589438535126275,0.16350568066838705,0.16117098551811646,0.15888868403338618
983,0.1683399196154932,0.16590660369945912,0.1635284783873761,0.16120388293766025,0.1589312228932663
984,0.16832869103965398,0.16590858332460195,0.1635430693078847,0.1612305150292554,0.15896935139879118
985,0.16831756176964024,0.16591167086090805,0.16355973487493672,0.1612601483484172,0.15901136919189549
986,0.16830668678292487,0.16591753341634252,0.16358158795208352,0.16129727803466215,0.15906309295485646
987,0.1683085466817895,0.16593753668540426,0.16361893193108903,0.1613511953376643,0.15913284964369848
988,0.16829787423767245,0.16594562268539736,0.1636449517565366,0.16139436037488622,0.1591924054325413
989,0.16829963078884572,0.16596452102222042,0.1636802450409543,0.16144533409777634,0.1592583757644545
990,0.16828900589009618,0.16597316420114255,0.16370732219620773,0.16149004699859898,0.1593199602334652
991,0.16827899685030603,0.16598847879984419,0.16374687498733678,0.16155279876388265,0.15940491566257062
992,0.16826888038438634,0.1660026819987272,0.16378436656906167,0.1616125909036753,0.15948606183476557
993,0.16827079181837418,0.16602326375657722,0.1638228351440379,0.16166819547187,0.1595580826475795
994,0.16825999963064242,0.16603023840304118,0.16384683599610572,0.16170851258539026,0.15961403526455212
995,0.16824977160860907,0.1660433324541644,0.16388228910878017,0.16176540127493508,0.15969147366058387
996,0.1682397977662754,0.16605920970610533,0.1639229618911409,0.16182985687375687,0.1597787401607549
997,0.1682297681488776,0.1660745314525265,0.16396261184162406,0.16189285292681552,0.1598641393301211
998,0.16823219599845668,0.1661007021712678,0.16401157883649797,0.16196370713930566,0.1599560074800943
999,0.16822200723973516,0.16611435963143328,0.16404814137825624,0.1620222705664908,0.1600357028272062
1000,0.16821191767479354,0.16612913162215528,0.16408680497042705,0.1620838934463584,0.16011938859811276
1001,0.16820213390770664,0.16614724788324967,0.1641317465017374,0.16215462667734556,0.16021491928302464
1002,0.16819229434936525,0.16616480902387384,0.16417566683652463,0.16222390409000947,0.1603085892876285
1003,0.16819477369566668,0.16619156749660743,0.16422579391671568,0.16229652324222815,0.1604028564622246
1004,0.1681845683793024,0.166205233438754,0.16426244572347662,0.16235530820211583,0.16048295312191063
1005,0.1681746171930322,0.16622168851078142,0.16430434002351002,0.1624217099493406,0.16057296426778253
1006,0.16816486846711154,0.1662403767090314,0.16435043826022713,0.16249422825421636,0.16067094801858137
1007,0.16815527053722618,0.16626074163796326,0.1643997003125275,0.1625713594369553,0.1607749565024114
1008,0.16815842119247906,0.16629478941110426,0.1644635643766713,0.16266399662075512,0.16089535973959856
1009,0.1681488190442048,0.16631516682692882,0.16451288882575615,0.16274127099163976,0.1609996209043934
1010,0.1681392643815413,0.1663361061842187,0.16456328905893144,0.16282013382543392,0.161105981541379
1011,0.1681297055508903,0.16635704922867467,0.1646137178166096,0.16289906586306696,0.16121246683083174
1012,0.16812009090239205,0.16637743710080338,0.16466312550521633,0.16297654273813109,0.1613170930986544
1013,0.1681101622059552,0.16639447439082192,0.16470625972415925,0.16304493274139895,0.16140992459437156
1014,0.16810017770272773,0.1664109542542775,0.16474836417154656,0.16311184855167363,0.16150086411452155
1015,0.1680902923245546,0.1664285540272535,0.16479259070197932,0.16318187017111052,0.16159587489543212
1016,0.16808029949152828,0.16644503698614843,0.16483473582117533,0.16324888874838805,0.16168700225423288
1017,0.16807019920777364,0.1664604023552682,0.16487479651254244,0.16331289766733217,0.16177423471265392
1018,0.16807303952374045,0.1664911792036828,0.1649326792116842,0.16339708017130364,0.16188393474638796
1019,0.16806365799325376,0.16651438946622982,0.16498752995920277,0.16348264779361257,0.16199932237647016
1020,0.16805432390656078,0.16653816462850915,0.16504346815698068,0.16356982979193307,0.162116855008055
1021,0.16804472741685936,0.1665591442695531,0.16509416815183578,0.1636494182635551,0.16222452318878594
1022,0.16803497181388127,0.16657844666963245,0.16514173133922783,0.1637244668502278,0.16232630290649133
1023,0.16802526365649617,0.16659831224375693,0.16519037539355352,0.16380111547829068,0.16243020286791554
1024,0.16801555130179346,0.1666181808440619,0.16523904575946555,0.1638778289099361,0.16253422051648564
1025,0.16800552493063536,0.16663468816241067,0.16528140164196467,0.16394536589395103,0.16262628826243983
1026,0.16799544273484757,0.16665063601242588,0.16532272012781574,0.16401141228619076,0.16271643601197677
1027,0.1679855628834851,0.16666882883003234,0.1653682886055025,0.16408367669860466,0.16281473340918623
1028,0.16798866095100223,0.16670249244840882,0.16543177588406993,0.1641762637350564,0.16293571377226365
1029,0.16797913827158953,0.1667246247451015,0.1654848127940231,0.16425947266570878,0.1630483794021839
1030,0.16796914667379825,0.16674170818480305,0.16552834421475476,0.1643288395219325,0.16314298326093693
1031,0.16795816986920487,0.16674812392111465,0.16555175677345665,0.16436886218121385,0.16319923805304987
1032,0.1679467758728136,0.16675004471910657,0.16556669316722228,0.16439652169066507,0.1632393347376549
1033,0.16793568751581164,0.16675533193537445,0.16558799257311002,0.1644334779612682,0.16329160039476967
1034,0.16792542103175956,0.16676960416171735,0.16562626846247572,0.16449523412726233,0.163376324810362
1035,0.16791540847352082,0.16678668610324476,0.1656698671745816,0.16456478419577025,0.16347127282450297
1036,0.16790508195228154,0.1668003975940756,0.1657071155325202,0.1646250787217582,0.1635541330068953
1037,0.16789449311169688,0.16681129867777414,0.16573906760208462,0.16467765180344324,0.1636269058742418
1038,0.16788405494179723,0.1668238853881567,0.1657742184624018,0.1647349153029526,0.16370583950271997
1039,0.16787356094698586,0.16683590943864096,0.16580831951478903,0.16479066095353373,0.16378280578646126
1040,0.16786280465415274,0.16684512090256054,0.165837115520911,0.16483866564362948,0.1638496504908886
1041,0.167851940934331,0.16685320585550817,0.16586379235029647,0.16488358427371594,0.16391246741615453
1042,0.16784122787165456,0.166862976613812,0.16589366876846223,0.16493319517514501,0.16398144845549845
1043,0.16783030415180644,0.16687049536296011,0.16591929618325177,0.16497660349717264,0.16404231584123669
1044,0.16781891173041266,0.16687294756076326,0.16593534654021816,0.16500600994323253,0.16408484060336914
1045,0.16780730870476168,0.16687314545594137,0.16594713807617475,0.1650291914829662,0.16411921207684324
1046,0.16779595956986726,0.1668761536662502,0.16596425498856518,0.16506017276337445,0.16416381761151227
1047,0.16778512232993328,0.16688478745661306,0.16599202880487923,0.16510676123294263,0.16422890087938805
1048,0.16776142269646965,0.1668800925202493,0.16600602215402477,0.16513913172844943,0.16427934255012458
1049,0.16775005687385247,0.16688308745588806,0.16602314330221182,0.1651701483778048,0.16432402774907232
1050,0.16773842887347393,0.1668832639214807,0.16603493429518607,0.16519336701877146,0.1643584901592621
1051,0.16772689990093484,0.16688456287046088,0.16604885772028777,0.16521971470455274,0.1643970650592622
1052,0.16771541834704423,0.1668864214381583,0.1660638481037476,0.16524763185428368,0.16443770712157274
1053,0.16770398420361782,0.16688883977164146,0.16607990612768506,0.16527712005469603,0.16448041919710196
1054,0.16769239109644746,0.16688956503483932,0.16609276353475178,0.16530192619794554,0.16451699343691564
1055,0.1676804326825952,0.1668863437370412,0.16609814894992225,0.16531578987170437,0.16453920882895456
1056,0.16766826376496533,0.16688086519802797,0.16609926187173307,0.16532339680085792,0.1645532137505037
1057,0.16765593595233214,0.16687369255384207,0.16609716872151778,0.16532630858233135,0.16456105699414206
1058,0.16764370717565732,0.16686764218178662,0.16609720673756842,0.16533234628312687,0.16457300696669208
1059,0.16763162899954773,0.1668632774338001,0.16610044406676974,0.1653430759481616,0.16459112080811308
1060,0.16761980455893402,0.166861725133415,0.16610901738077155,0.16536163044372215,0.16461951410984965
1061,0.16760787278545716,0.16685904213827915,0.16611545291156307,0.16537705608500805,0.16464380325235642
1062,0.16759552424407892,0.1668518480318021,0.1661133412973065,0.16537995602580036,0.1646516447998199
1063,0.16757004119333663,0.16682899663338827,0.16609308486106708,0.1653622583735608,0.16463647025690392
1064,0.16755737085259959,0.16681840961649044,0.16608455227519162,0.16535575172704337,0.16463196145261444
1065,0.16754474795519447,0.16680838165230677,0.1660770833954303,0.165350806578749,0.16462950517052333
1066,0.16753222405324839,0.1667994759906754,0.16607174623918416,0.1653489888774833,0.16463115854715385
1067,0.16751974757047516,0.1667911292989586,0.1660674728862892,0.16534873318388058,0.16463486559343918
1068,0.16749426661248665,0.1667687902632316,0.16604823291954843,0.1653325500179344,0.16462169753569203
1069,0.16748146839001302,0.16675705118026327,0.16603753854149667,0.16532288610708742,0.1646130500480281
1070,0.1674686144920771,0.16674474470523412,0.16602577199123672,0.1653116520861672,0.16460234126206186
1071,0.16745575647081165,0.16673243408804284,0.16601400128628452,0.16530041390415903,0.16459162831458182
1072,0.16744294586824832,0.16672068248276178,0.1660032942900383,0.16529073732433955,0.16458296815106374
1073,0.16743007959038153,0.16670836354892787,0.1659915152266524,0.16527949075987006,0.16457224681438407
1074,0.16741700302426205,0.166693788055089,0.1659754609324914,0.1652619775220113,0.16455329422302367
1075,0.16740376773572493,0.16667751948901016,0.16595620004252218,0.16523976470797136,0.16452816933982606
1076,0.16739021914544822,0.16665786928440285,0.1659305312162572,0.16520815912220874,0.16449070774455346
1077,0.16737682108018084,0.16663990485723917,0.16590806296480043,0.16518124872634074,0.16445941604044725
1078,0.16735078556888844,0.1666124085939991,0.16587912587275824,0.16515089045634565,0.1644276559755024
1079,0.16733778737711727,0.16659893585039914,0.16586518502403655,0.16513648786142268,0.1644127979069452
1080,0.16732463048622873,0.1665837706466239,0.16584803915011842,0.16511738857904804,0.16439177210300562
1081,0.16731100581221262,0.16656353690157852,0.16582128805297086,0.16508421057424963,0.16435225638162046
1082,0.16729706797443097,0.16653992433819081,0.16578813653466964,0.16504165396411452,0.16430042666702838
1083,0.16726995279561102,0.16650113075108225,0.1657378306602485,0.164979999557632,0.16422758515812974
1084,0.1672558997643857,0.16647638609786333,0.1657025487734319,0.16493433259397436,0.1641716830811472
1085,0.16724215171084436,0.16645501390404696,0.1656736637975949,0.16489804456631996,0.1641281001321632
1086,0.1672285025800576,0.16643476366918314,0.16564690973007967,0.16486488250292586,0.16408862450020015
1087,0.1672147978616235,0.16641394831166298,0.16561908942509895,0.16483016136979903,0.16404710511377563
1088,0.16718783957931707,0.1663773681651097,0.16557303185018837,0.16477476863250554,0.16398251734897315
1089,0.1671736076843802,0.1663509236332557,0.1655345606546263,0.1647244539125913,0.16392053946159904
1090,0.16715916581759022,0.16632223040525246,0.16549183660363082,0.16466791616209228,0.16385040178326568
1091,0.1671447714226747,0.1662940987291985,0.16545018379278542,0.16461295496030645,0.1637823415956225
1092,0.16713083631309392,0.16627102185192796,0.16541811088485944,0.1645720294345273,0.1637327045846664
1093,0.16710398330703854,0.1662360930875545,0.1653752362488478,0.16452133672371982,0.16367431954609715
1094,0.1670899844262423,0.16621244654165018,0.16534209896790253,0.16447886308455606,0.16362266142171672
1095,0.16707556973532534,0.16618430659763428,0.1653004600573203,0.16442394776264038,0.16355468858558778
1096,0.1670605849224227,0.16614999202802277,0.165247140401016,0.16435194223615462,0.1634643110608744
1097,0.1670451330206246,0.16611062968232299,0.16518427884740053,0.16426598563837919,0.16335565665509535
1098,0.16701689304083797,0.16606108407582212,0.1651138028164241,0.16417494777920497,0.16324441909635576
1099,0.16700261258636526,0.1660346262906312,0.16507538594778232,0.164124786164375,0.16318272324588684
1100,0.16698873964115457,0.16601265328851,0.16504545952900027,0.16408705031566279,0.16313731935755516
1101,0.16697450247883178,0.16598675315692674,0.16500810977417973,0.16403846038307113,0.16307769487688503
1102,0.16695948964610224,0.16595244374452012,0.16495486240972998,0.16396662703336506,0.16298762099491282
1103,0.16693140651173496,0.16590512250436046,0.16488866729884974,0.16388191539597666,0.16288474343934564
1104,0.16691699877640476,0.1658775371219069,0.16484815777970724,0.1638287303779643,0.1628191267989742
1105,0.16690289554019347,0.1658533118736081,0.1648140073865145,0.1637848478818799,0.1627657015051468
1106,0.16688837680997817,0.16582460437621613,0.16477139035093277,0.1637285950478848,0.16269608125153248
1107,0.1668730313028697,0.1657869381731155,0.16471185036884406,0.1636476192660007,0.1625940989235929
1108,0.16684464204393987,0.1657368011482356,0.16464040969364668,0.16355530999873794,0.16248134728461006
1109,0.16683000427242328,0.16570697372418888,0.16459570807776683,0.16349604310989438,0.16240781766098983
1110,0.1668157222991991,0.16568106277370603,0.16455841249832026,0.1634476021236135,0.16234846549158433
1111,0.16680097359414145,0.16565011615933029,0.16451161257732522,0.16338528617970127,0.16227096367407576
1112,0.16678544984901952,0.16561078199522639,0.16444898346779807,0.16329986645878483,0.16216324682211944
1113,0.16675721715598202,0.1655628702686796,0.16438182639027055,0.16321388817391452,0.16205886218382212
1114,0.1667436342144093,0.16554478042454315,0.16435932984608312,0.16318708290888873,0.16202784401248643
1115,0.16673071511852885,0.16553395320470796,0.16435054760744594,0.1631802998055058,0.16202301521954268
1116,0.1667170209739683,0.16551473797139615,0.16432593438342477,0.16315040894996582,0.16198796442521457
1117,0.16670162704265812,0.16547707987520263,0.16426651494814565,0.16306971967019906,0.16188648576746953
1118,0.16667262536256944,0.1654213219450224,0.16418461697758543,0.1629622837105856,0.16175410009791266
1119,0.1666573734921264,0.1653853454235087,0.16412840233534612,0.16288630608504354,0.16165882355016578
1120,0.16664232309061167,0.16535160487351064,0.16407641718969665,0.1628165113033074,0.16157164379750022
1121,0.1666266009298429,0.1653106113160383,0.16401076504131848,0.162726798551347,0.1614584540359193
1122,0.1666097449278848,0.1652573511593726,0.16392200437623677,0.16260341865953176,0.16130131449095986
1123,0.1665930392350711,0.16520577886755383,0.16383645392900328,0.1624847559338692,0.16115038347696747
1124,0.1665775108213226,0.16516704012528213,0.16377510864056127,0.16240139222839914,0.1610455743115735
1125,0.16656197843325682,0.16512830600811895,0.16371378629735528,0.16231807899736103,0.16094085187100984
1126,0.16654469641466194,0.16507063711129222,0.1636168223991601,0.1621828825645511,0.1607684568991244
1127,0.16652474117962598,0.1649840414153283,0.16346545401637755,0.1619685571253522,0.1604929396150407
1128,0.16649113438593274,0.1648793919658333,0.1632918430386393,0.1617280050467122,0.16018740825966804
1129,0.1664724520385315,0.16480680139293274,0.1631669857948598,0.16155247293941397,0.15996274513372333
1130,0.16645376626234146,0.1647342461640675,0.16304225504973105,0.161377207620979,0.1597385351534992
1131,0.1664326141299119,0.16463508560965198,0.162867634147083,0.16112959166549817,0.15942030984361005
1132,0.16640725230194395,0.1644905435338999,0.1626080216570089,0.16075887769694305,0.1589423281465898
1133,0.16638035005585,0.16432957030435577,0.16231791363815942,0.1603443905293713,0.15840804472073777
1134,0.16635462623303274,0.16418152603430303,0.16205234107400648,0.15996589546356157,0.15792105514092866
1135,0.1663300802306248,0.16404635956324579,0.16181112477324763,0.15962301265100287,0.15748071086973456
1136,0.16630609626938356,0.16391740774479005,0.16158175002139605,0.15929756482490512,0.15706335463325258
1137,0.1662815976287687,0.16378308371358405,0.1613425724036516,0.1589582824592206,0.1566285051725657
1138,0.1662413063183554,0.16360831713719187,0.16103971874176498,0.15853342946561222,0.15608745680871913
1139,0.16620911487254075,0.16339197279292678,0.16064850886845927,0.15797617809143527,0.1553725518111665
1140,0.16617128999427067,0.16311580827254563,0.16014694670275353,0.15726146581182526,0.15445628626815738
1141,0.16613408355186995,0.16284687758524166,0.159659869742585,0.15656903545159237,0.1535705635397917
1142,0.16610328001769112,0.16264669811891996,0.15930085828758328,0.15606108911610855,0.15292297908712693
1143,0.16606163385699488,0.16245937800229396,0.1589773486029276,0.15561026632192998,0.1523531573262357
1144,0.16602913860948412,0.16224193333828446,0.15858755501355998,0.15505987986587272,0.1516531558050332
1145,0.16598881745366362,0.16194202187753712,0.15804678834439012,0.15429566448753898,0.1506816796650187
1146,0.16594829715312034,0.16164076421768722,0.15750484196833395,0.15353156554346892,0.14971258487469624
1147,0.16591540014580894,0.16142059052273788,0.15711255076139435,0.15298111377680362,0.14901683831089077
1148,0.16588822961177555,0.16126109464140506,0.15683182220235437,0.152589335030541,0.148523368578499
1149,0.16586269353946664,0.16111901114556904,0.15658322287477283,0.15224340691348404,0.14808853683036677
1150,0.1658353162282654,0.16095777802008723,0.15629995816671804,0.151848913911942,0.14759270029657603
1151,0.16580614979014638,0.1607780164860296,0.15598329100173092,0.15140781517987217,0.1470385539266042
1152,0.16577601257107621,0.160588375308666,0.1556490908172363,0.1509426344487711,0.14645474953620718
1153,0.16573309947543177,0.16039137711353738,0.15531287547639078,0.15048067117632077,0.14587926131546636
1154,0.16570602230262202,0.16023433899568787,0.15503875076817866,0.15010109174705266,0.1454047553948019
1155,0.16568302789355893,0.1601201031830363,0.1548424921846565,0.14983112222329642,0.14506858318461713
1156,0.16566360404046687,0.16004321583005485,0.15471402227093722,0.1496563649914659,0.1448523156644032
1157,0.16564570799136105,0.15998232508835508,0.1546145746209704,0.14952235261329877,0.14468733688997681
1158,0.16562729794702186,0.15991614151489622,0.15450558782599294,0.14937502997982105,0.14450570172321164
1159,0.16560888434109175,0.1598499866160606,0.15439669937464912,0.14922790498352922,0.1443243866754245
